,VAE (reconstr err),VAE (latent prob),VAE (latent prior prob),VAE (reconstr err grad),NN (entropy),NN (max prob),PPCA (log prob),AE (reconstr err),LOF (outlier score),AnchoredNNEnsemble (entropy),AnchoredNNEnsemble (std),AnchoredNNEnsemble (mutual information),NNEnsemble (entropy),NNEnsemble (std),NNEnsemble (mutual information),LogReg (entropy),LogReg (max prob),MCDropout (entropy),MCDropout (std),MCDropout (mutual information)
2753,-277.6625,-19.174889,26.895136,1214.7487,0.20044927,0.031215072,1054.0655678882388,0.5953632,1.1474553835860661,0.17410535,0.074770816,0.08389702,0.1554797,0.0089183645,0.0024737418,0.18707863513629097,0.028552247434985856,0.11917837,7.450581e-09,5.8859587e-07
17379,-27.012184,-19.668228,23.68462,2436.059,0.023108168,0.0022585392,1352.7929625635581,0.6441165,1.0736776172115554,0.004350345,0.0008131252,0.0008024918,0.039291646,0.0034154316,0.001389131,0.11011966241304129,0.01462990825417565,0.06876899,2.7939677e-09,4.4703484e-07
14943,634.74506,-14.187945,23.28994,884.5761,0.3032225,0.054017186,1135.9775750266006,0.45423403,1.0243377223361256,0.10880595,0.02659169,0.027841553,0.3146103,0.010233521,0.0013381243,0.5492099373985664,0.12702052279608855,0.2828744,3.7252903e-09,-7.4505806e-07
3427,1115.3456,-15.341153,24.767418,159.01804,0.3279248,0.06012094,1791.6079033468527,1.1600257,1.1401517334268472,0.12550882,0.030865297,0.029038593,0.24151048,0.020452157,0.0070230365,0.07860008168948407,0.009670402054905991,0.30039567,2.9802322e-08,-1.1920929e-07
10011,1253.2521,-14.183979,24.119347,187.17302,0.45414126,0.09536898,1761.6209830607995,1.0275103,1.247398410002313,0.05548427,0.011677503,0.010704566,0.59161973,0.033497553,0.0065041184,0.046267886653913834,0.005111964056100593,0.8819119,1.4901161e-07,-2.9802322e-07
8554,748.7841,-13.582603,24.328938,155.09296,0.33372563,0.061590254,1335.7012171845495,0.6799101,1.18986319753846,0.102716245,0.03371835,0.03663858,0.35717916,0.030639788,0.01080662,0.08312516563268386,0.010353132427217582,0.37978274,2.9802322e-08,-5.364418e-07
1949,-98.779205,-16.83443,23.93587,1052.9795,0.2780138,0.04804045,984.9767841876176,0.3692349,1.0836693358698863,0.06449507,0.009318145,0.008644912,0.16151646,0.0052842842,0.0008265972,0.08971227335823748,0.011365019667423981,0.15045294,5.5879354e-09,-3.427267e-07
8413,1418.5066,-7.548511,23.150682,103.98474,0.08411314,0.0105035305,1866.6753485502995,1.031274,1.2239846814226936,0.011717097,0.0030192602,0.0032689031,0.14764507,0.009177289,0.0032655299,0.05162166955451794,0.005825065125558027,0.18344432,1.1175871e-08,-9.834766e-07
16553,110.15516,-14.407948,23.65543,732.7302,0.06225083,0.0072919726,1025.4131968744696,0.33848792,1.004580546226681,0.080380775,0.029383348,0.032509655,0.045416147,0.0009352046,0.00013039634,0.012623255155680208,0.0011230423335890638,0.069398016,1.8626451e-09,9.0152025e-07
17545,1021.61383,-9.741551,22.097233,303.3442,0.21715215,0.034639955,1342.906395956638,0.6325998,1.0319168565524108,0.010381596,0.0020388206,0.0020451099,0.17816143,0.0067747864,0.001257956,0.05816510210591921,0.006720340960351012,0.18346821,1.8626451e-08,-9.0897083e-07
2412,499.5816,-25.284214,31.728468,379.76013,0.07554818,0.009215772,5300.698979106958,4.1938963,1.3443587899564569,0.035021503,0.0064424374,0.006502943,0.10208101,0.013750615,0.008033156,1.579605246867337e-06,6.34003289867735e-08,0.27256462,1.1175871e-08,6.2584877e-07
11188,-272.89624,-18.136488,24.339384,2177.1216,0.016175816,0.0014938116,1015.9076388579025,0.3787106,1.033536288250978,6.296067e-05,8.161179e-06,8.003317e-06,0.015994497,0.00037510952,6.540865e-05,0.07672740469152102,0.009390874969551488,0.022069948,6.9849193e-10,-7.6182187e-07
9432,1924.7076,-5.854931,32.4734,116.07788,0.02961437,0.003017962,7318.493552320395,5.824482,1.1396071130078185,0.03014503,0.0092303455,0.010252016,0.041280173,0.0035936874,0.0018600821,-1.4394822904662254e-08,1.1466383398328617e-12,0.1168055,3.7252903e-09,-4.3958426e-07
4122,1365.9486,-17.13267,25.737902,850.01294,0.09307478,0.0118896365,1349.138854506687,0.7793183,1.1224426454623078,0.02843397,0.0059124,0.006130075,0.11703632,0.008784043,0.003126733,0.01943594521558541,0.0018472103674221918,0.12396918,1.8626451e-09,8.195639e-08
5942,392.77542,-16.885986,23.6643,704.50507,0.47338164,0.101388514,1031.598040622624,0.46468595,1.0558260515888405,0.21222587,0.085607424,0.0905104,0.48715395,0.022986084,0.0038604438,0.4339678693345511,0.08925192476795052,0.47491884,3.7252903e-08,6.854534e-07
10255,145.49817,-18.218294,25.751139,540.0934,0.043145802,0.0047045946,1171.9337001130345,0.50631124,1.2209685537295296,0.003153365,0.0003888961,0.00039808685,0.037724007,0.0015828954,0.00041421875,0.007558270755626762,0.0006254216057388629,0.03205189,6.9849193e-10,-6.2584877e-07
16437,917.85864,-10.8989525,26.11536,302.43237,0.43210202,0.08869594,1637.8964409455245,0.94754887,1.207092867319882,0.13115995,0.03607336,0.038204804,0.49299556,0.035629775,0.009468466,0.42280715121557294,0.08595064534051189,0.5416702,6.7055225e-08,-2.3841858e-07
1332,21.952038,-19.253307,24.69984,825.96783,0.13836259,0.019453764,1152.0779933745396,0.55702055,1.2362128509943457,0.0031688053,0.0006559058,0.0006717772,0.078091584,0.002252994,0.00037698448,0.00544690927893865,0.0004315975830317953,0.062486917,1.8626451e-09,-2.4214387e-07
17819,1286.2317,-10.145182,22.756678,144.22829,0.12074276,0.016403913,2682.624017020039,1.7282896,1.1075471021727636,0.025918476,0.0059173075,0.006221207,0.13618846,0.011323002,0.0048645437,0.022905829830921865,0.0022355371010183145,0.21036425,1.4901161e-08,-4.7683716e-07
16584,167.60413,-17.852453,23.851416,2222.7317,0.14669785,0.020942092,1009.6701389527282,0.34948185,1.0549517368517873,0.024369761,0.0048923995,0.0047679413,0.12387988,0.004617272,0.00090520084,0.046496858542768735,0.005142090953287326,0.1347879,7.450581e-09,3.427267e-07
2876,-227.14964,-23.490387,27.057167,1776.0502,0.0056535117,0.00045013428,1122.5862143840723,0.5996765,1.1399783666964478,0.005638589,0.0013411723,0.0014751898,0.008485634,0.00042211133,0.00016456004,0.020266916641775344,0.0019391076231105586,0.008058073,5.820766e-11,-3.427267e-07
5407,-289.73914,-17.422148,23.487312,1658.8704,0.047001526,0.0052086115,1044.391727710196,0.37264612,1.0875441639785972,0.06769264,0.017712187,0.01951569,0.04766251,0.0012562663,0.00023670867,0.013832375409714572,0.0012474431355318227,0.03669197,2.561137e-09,-3.7252903e-09
11417,649.975,-16.59897,22.748426,640.44867,0.50348103,0.11118537,1338.8957717246276,0.59162694,1.0625515994594437,0.27518126,0.07547588,0.076106414,0.53118753,0.02639036,0.0046280026,0.7137749526663635,0.19596041587292012,0.5287091,7.450581e-09,1.7881393e-07
9149,926.1856,-12.384315,22.336584,401.58905,0.68209916,0.18092626,1499.20132455322,0.7019431,1.1352631638165454,0.22594227,0.034724984,0.026974708,0.6656666,0.041098643,0.008373082,0.9104056118660324,0.32563620852813546,0.54482913,5.9604645e-08,-2.9802322e-07
1077,-367.23386,-21.065903,25.791708,2443.0034,0.1390947,0.019583344,1042.1534346575118,0.4600009,1.0407953775027754,0.06919225,0.02164803,0.02224011,0.115521505,0.005690652,0.0015360713,0.03653271356877258,0.0038635417995654953,0.10114049,3.7252903e-09,-4.917383e-07
12841,-481.34412,-19.527973,24.704218,2350.0764,0.016772171,0.0015575886,931.500873421579,0.34847802,1.0039258997205607,0.0014102343,0.00023758822,0.00023443613,0.014605752,0.0004067672,8.9855865e-05,0.022336361440720306,0.0021709935542180148,0.01338933,5.820766e-10,-6.519258e-09
13880,-30.952183,-21.259207,26.595093,4912.1772,0.06747404,0.008036315,1151.3940162301933,0.545229,1.1039754218073776,0.00955296,0.002201316,0.0022578747,0.06901622,0.005190363,0.001877591,0.11080984577928486,0.014743649818421134,0.054050323,1.8626451e-09,-3.017485e-07
16026,1183.2869,-12.469833,26.370977,180.74666,0.02609092,0.0026021004,1778.665669867437,1.0813429,1.128420501151362,9.980272e-05,1.4951432e-05,1.5800157e-05,0.023113364,0.0016622669,0.00076874904,0.09690759565570939,0.012494133751948744,0.020771239,6.9849193e-10,-9.126961e-08
7735,-259.96725,-18.738518,22.991184,1643.5227,0.0406487,0.004383445,936.7267431893124,0.2600426,1.0224035447416875,0.006697114,0.0011084734,0.0010476867,0.045604516,0.0012941905,0.00023479387,0.04681277723909131,0.005183713212246643,0.026127446,1.1641532e-09,-8.5681677e-07
10122,953.3375,-19.984547,24.999266,1101.8414,0.08180291,0.010152578,1691.0218398439788,0.9195922,1.0732600558428556,0.009620311,0.0023830032,0.002564263,0.05884455,0.0020531693,0.00046546385,0.00043720636956600626,2.624410169449476e-05,0.09746878,5.5879354e-09,4.3958426e-07
1183,854.83826,-15.623295,23.007135,593.69775,0.31412402,0.05668044,1295.4393837318908,0.57519376,1.2390062585097317,0.01734855,0.0034975854,0.003644743,0.27096146,0.016906802,0.0046039224,0.5005502730483071,0.11021041321891167,0.20694,1.1175871e-08,-2.682209e-07
7501,666.98486,-10.843925,24.692373,123.6871,0.091932476,0.011710823,1812.8830069162268,1.630392,0.9949272420267181,0.19028385,0.07446626,0.08232035,0.091986395,0.004310716,0.0011215806,0.0056354218948974095,0.00044850531150464334,0.075688824,4.656613e-09,-3.6507845e-07
17396,753.40936,-18.754522,23.782837,261.40594,0.06045036,0.0070388913,1276.7103305508736,0.7848208,1.1174663860732696,0.0003574106,3.611737e-05,3.68458e-05,0.0873845,0.0072073513,0.0031035244,0.026288561903211393,0.002625133103928423,0.06718341,3.7252903e-09,2.1606684e-07
14632,252.0849,-16.023014,23.726189,1311.6566,0.012247195,0.0010847449,1234.0503185652067,0.62640256,1.219494372015879,0.070870474,0.02551702,0.028577644,0.01678421,0.00046519912,9.949878e-05,0.03431392454522662,0.003588364231785768,0.03276025,9.313226e-10,1.7136335e-07
3060,1267.2739,-15.780421,24.891838,130.41127,0.32424948,0.059197128,2125.465424824446,1.379023,1.4916293146470656,0.1595359,0.04032504,0.04302445,0.3545127,0.025457503,0.0072440207,0.1016188706084976,0.013246574756672347,0.46808827,1.4901161e-08,-3.2782555e-07
3859,-214.39877,-18.011063,24.45138,1072.0062,0.03222361,0.0033324957,995.5728690388584,0.36719,1.15609327058526,0.0006731062,5.2178457e-05,4.4148648e-05,0.023802742,0.0007289403,0.00015395693,0.007800784181234501,0.0006482658970795585,0.045309626,1.3969839e-09,-5.066395e-07
7779,-246.28592,-17.913332,24.388224,3238.4958,0.04164786,0.004511416,940.0874430752768,0.3628156,1.0740714544849037,0.0054695755,0.0010624204,0.0010036733,0.038897283,0.0014641719,0.00035154074,0.0425826464532976,0.00463179274989356,0.028694369,1.1641532e-09,-6.053597e-07
10264,786.7304,-14.979067,23.507618,2191.544,0.10910353,0.014462829,1318.7065305153772,0.57336545,1.0287534654356179,0.04799384,0.010791947,0.012480311,0.12387204,0.0048937737,0.0010086447,0.01734045195191921,0.001618721237715448,0.15421867,7.450581e-09,-4.4703484e-07
8304,729.03796,-13.028496,24.683235,126.93794,0.11856833,0.016036749,1451.0755997003757,1.0824226,1.0041842072680267,0.19832818,0.092077605,0.108264826,0.0960122,0.0056287344,0.0018019602,0.015655386465025463,0.0014385421932783249,0.05639877,3.259629e-09,4.3213367e-07
13501,936.55524,-16.147799,24.59039,2072.8694,0.2748137,0.047299743,1434.1598699671333,0.6943385,1.2646985182963246,0.06138536,0.010919461,0.010864571,0.2657798,0.017197814,0.004746169,0.3071972261632834,0.054982670252549215,0.24267197,1.4901161e-08,-9.536743e-07
12785,364.5946,-23.351942,25.337866,2989.353,0.3523338,0.06639755,1143.1933220227652,0.534836,1.0495127910476658,0.015232201,0.0018654404,0.0016239239,0.34939033,0.026507122,0.007964343,0.12646060144000246,0.01737911302954398,0.37774608,5.2154064e-08,-2.9802322e-07
3270,510.20914,-20.61252,24.524591,1347.3875,0.09683783,0.01248306,1316.0309722105144,0.66814,1.1742750069306291,0.05272535,0.011905923,0.012910143,0.118997864,0.0049899463,0.0012477264,0.10348740935679751,0.013547830691434726,0.14769882,1.8626451e-09,-7.003546e-07
7157,716.0815,-15.108821,24.23935,1899.0431,0.022805398,0.0022241473,1423.9281216781073,0.6586204,1.0312970681120155,0.008794397,0.0021266795,0.002282577,0.02738579,0.00091472076,0.00020799041,0.007902873554721688,0.0006579156327511937,0.0425767,2.7939677e-09,-3.7252903e-09
6220,-444.71014,-18.623753,24.252954,3168.8662,0.06701339,0.007970095,925.2775503175034,0.3891965,1.016084651838014,0.13063663,0.045702938,0.045848586,0.075988725,0.0049509187,0.0016794056,0.10456210002730326,0.013721819976590721,0.057439867,1.3969839e-09,-5.029142e-07
6544,76.09089,-24.297804,24.099024,780.5607,0.15692711,0.022807658,1171.050708976397,0.6180978,1.2832631290611716,0.12778439,0.030598063,0.028875008,0.10760111,0.0072066383,0.0024657995,0.10795933627587244,0.014275265847532803,0.075665705,3.7252903e-09,-6.631017e-07
3879,520.7982,-14.886569,23.441223,442.06204,0.46581125,0.09899801,1252.5761610317231,0.7042763,1.1356629297538343,0.22162226,0.05622501,0.054347306,0.4024045,0.028075626,0.0068153143,0.1446503148683459,0.020573815459895672,0.27203742,1.4901161e-08,-2.9802322e-08
7341,665.68976,-20.200224,24.157785,2333.9731,0.10382067,0.01360172,1154.942104463005,0.50553906,1.0085521360673404,0.0901857,0.0336138,0.03691569,0.112039864,0.005991196,0.0017404705,0.035762580427674544,0.003767615755794096,0.09070648,0.0,7.301569e-07
2180,965.2339,-8.056602,21.04075,283.23734,0.091548316,0.011650801,1120.4504229864629,0.48168617,1.1530923656506755,0.043857284,0.012854412,0.013521101,0.077618286,0.0028359487,0.00059298426,0.007025618333859753,0.0005756457217326316,0.1530987,5.5879354e-09,8.493662e-07
11245,590.66583,-16.879023,24.692505,675.5044,0.1264199,0.017372131,1166.80959128871,0.47108188,1.0848209181265476,0.41004863,0.13764101,0.16340032,0.11171654,0.0067220605,0.0021475405,0.654781724870842,0.1687258529881942,0.10536033,1.8626451e-09,-2.5331974e-07
13852,495.34888,-21.578825,25.357265,982.05756,0.51224154,0.11412752,1034.093916422778,0.53939426,1.0429100119594321,0.19892958,0.08742175,0.09767331,0.35016584,0.012429111,0.0018281937,0.031823171390644514,0.0032838900636272816,0.1928182,7.450581e-09,-6.556511e-07
10690,1258.311,-10.7372875,23.484142,947.00494,0.19425564,0.029972851,1282.705730124867,0.76083696,1.2592658056070625,0.29630685,0.14295854,0.16378951,0.268943,0.018707078,0.005416751,0.9429238094777181,0.3602902301213391,0.23308061,1.4901161e-08,-5.364418e-07
14386,1020.5945,-16.815815,25.406982,158.8412,0.037060034,0.003929496,2114.48967487406,1.6199651,1.1738767373297947,0.010511269,0.0018605962,0.0019210773,0.07817766,0.0039357883,0.0010622442,0.04449562387800964,0.004879929625218771,0.064379014,2.7939677e-09,7.1525574e-07
14131,571.94794,-20.398508,25.741196,604.84595,0.04938302,0.005524695,1355.7055204916765,0.6787056,1.3558900000771277,0.20857967,0.09631695,0.11171455,0.052630465,0.0030545613,0.0010623261,0.004856344600083485,0.0003791905613248492,0.042784695,2.7939677e-09,-6.7055225e-08
9423,-385.67828,-20.829048,24.968954,3219.2695,0.03992503,0.004291177,940.5264892045416,0.41344404,1.0468427401023634,0.0056889155,0.0009615425,0.0010034884,0.0289815,0.0012295487,0.00038185902,0.13446249488276196,0.018767356099145593,0.025581447,9.313226e-10,5.9604645e-07
9679,-288.6004,-17.857147,24.052376,3099.3215,0.010559084,0.00091534853,975.5437149158778,0.3289315,1.015014052252202,0.0013499492,0.00014680198,0.00013162172,0.010535569,0.00029997987,7.484481e-05,0.004938629834160601,0.00038644002119114784,0.007700783,1.1641532e-10,-8.549541e-07
15789,463.007,-19.683722,23.53364,1662.383,0.22887912,0.037109613,1179.66885980473,0.45838442,1.046735180441778,0.30860928,0.11067936,0.13305688,0.23682714,0.01273509,0.0031813085,0.058585015237702646,0.006778652199161961,0.22138707,7.450581e-09,6.109476e-07
8966,247.26486,-20.231283,24.911953,1224.1449,0.2571327,0.043279767,1143.6312894988257,0.51041436,1.073699481566323,0.025607415,0.002535771,0.0020617675,0.31622222,0.014908131,0.0030182898,0.2725673700598549,0.046782192649640564,0.2953288,7.450581e-09,6.2584877e-07
9068,173.27728,-13.110935,25.003143,1045.6237,0.03510233,0.0036857128,1013.8667753383238,0.46210548,1.1404802505279954,0.006401258,0.0012667892,0.0012814528,0.0241268,0.0012745764,0.00042985938,0.0147590119788842,0.0013440638271255967,0.027280923,1.1641532e-09,4.3399632e-07
6529,111.901405,-21.428036,27.049314,2134.3203,0.03905673,0.004180908,1154.979093294677,0.5875876,1.1903015102822891,0.29793006,0.15820669,0.19805688,0.07004349,0.0033281469,0.0009595901,0.05515322511461117,0.006305101044594585,0.08697397,9.313226e-10,-3.501773e-07
11868,1770.5802,-22.917505,29.634985,635.5048,0.11948413,0.016191125,4961.532073674249,3.8854551,1.7714446510533837,0.07382989,0.026776409,0.02996463,0.23108307,0.021578833,0.008019522,0.9918589884672804,0.44693269804200075,0.35526446,3.7252903e-08,2.3841858e-07
13758,-353.8006,-18.920095,24.43832,2535.7007,0.037287556,0.003957987,933.6677127212866,0.38395336,1.0030295069793822,0.004724891,0.0006640913,0.000681642,0.039025053,0.0017119232,0.00048024207,0.04161580516142429,0.004507314782012606,0.03736603,1.3969839e-09,-4.3585896e-07
9680,126.15912,-19.634357,25.179926,1037.5532,0.038433425,0.004102111,1068.9615700407207,0.4891207,1.0719653070567625,0.02003491,0.0043669096,0.0043226425,0.03098661,0.0009851538,0.00023988634,0.011184345414256726,0.0009776182858949323,0.04855183,9.313226e-10,-8.3073974e-07
3694,443.5611,-19.45331,25.19115,392.80972,0.8594936,0.28299046,1188.719857503343,0.61355716,1.0554495122954601,0.7524195,0.1938842,0.18994874,0.66116333,0.049019314,0.011761844,0.6634898583251145,0.1725433234996645,0.6514425,5.9604645e-08,-1.013279e-06
17183,286.82385,-23.069105,25.457748,1129.7711,0.041942716,0.0045493245,1367.3756591947372,0.6940311,1.3113867679647686,0.014289612,0.0022107612,0.0022976575,0.055966444,0.0025630204,0.00066146255,0.05316575278120635,0.00603402554376542,0.10861426,1.8626451e-09,-3.799796e-07
16619,975.2941,-16.983734,25.161985,472.63437,0.057152294,0.0065801144,1888.9704174819449,1.1946243,1.0833702775867393,0.014588649,0.0030123994,0.0030812528,0.067497194,0.0026937388,0.0006567389,0.0026336303137459165,0.0001908777789270122,0.10513518,4.656613e-09,-8.34465e-07
17089,-114.38872,-18.181307,24.310452,1373.2853,0.007178302,0.00058984756,1163.2537758444178,0.5718998,1.1606726263818623,3.3232332e-05,3.3063038e-06,2.738001e-06,0.011788808,0.0006373369,0.00025944598,0.01626703626893074,0.0015035633932889425,0.013244759,4.656613e-10,-4.2747706e-07
12228,930.7545,-11.333775,22.576332,256.9368,0.14265177,0.020216048,1474.996166950545,0.6918188,1.2273095169247068,0.081248984,0.028271537,0.030536376,0.13549565,0.006530517,0.001688227,0.020655669923092434,0.0019823428107202945,0.17801756,1.1175871e-08,-9.983778e-07
6423,410.76294,-16.968157,24.72425,934.24774,0.014218435,0.0012875795,1335.0522653528026,0.62175006,1.2910060753412766,0.2730851,0.13841197,0.16689275,0.020691479,0.0011344326,0.00045772456,0.004514588480449576,0.00034927163084907953,0.05591603,1.8626451e-09,-2.682209e-07
17336,381.8722,-17.031143,25.416595,2735.2788,0.5625176,0.13186014,1169.1119470233073,0.57672834,1.0942689619395751,0.13259949,0.04610561,0.045791246,0.50122774,0.035136037,0.009158522,0.4489066132597642,0.09376287948694373,0.42957786,2.2351742e-08,-1.1920929e-07
9347,271.99237,-18.159632,24.571001,3351.5645,0.008723556,0.00073617697,1137.5552556520902,0.5110745,1.2165057798226453,0.069306016,0.024881415,0.027953371,0.012913297,0.00044282633,0.00011294801,0.023897190678415108,0.0023486291945746807,0.012351425,2.3283064e-10,-4.3120235e-07
11223,7.4797835,-18.226734,24.164295,1358.5657,0.068953656,0.008249879,985.8396931208292,0.3369347,1.0163525360940509,0.044642247,0.008516502,0.0085847825,0.061431542,0.0032211891,0.0010484084,0.1425605321028175,0.020199739967657115,0.045350928,2.3283064e-09,8.381903e-07
